Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
oiii_5007_ew_std,740,34,-1191.3636474609375,0.878654420375824,0.0002460758595826,0.7641538183101299,0.0005961943126962
hbeta_ew_std,740,21,-1342.9644775390625,0.951838493347168,0.0001023690418782,0.9097495909529856,0.0002101794494492
cov_nii_6584_ew_halpha_ew,740,34,-1548.762939453125,0.9373326301574708,2.271393219412475e-05,0.8559990709191154,6.394724991596167e-05
cov_nii_6584_ew_oiii_5007_ew,740,37,-1517.878662109375,0.9530099630355836,2.6103384369166304e-05,0.8459238820792242,9.601430186747604e-05
cov_nii_6584_ew_hbeta_ew,740,32,-1585.2169189453125,0.9138155579566956,1.8418505406360675e-05,0.8381957348120581,4.163475972990648e-05
cov_halpha_ew_oiii_5007_ew,740,41,-1499.9383544921875,0.9624943733215332,2.8453249007925543e-05,0.859848236850307,0.0001117163458483
cov_halpha_ew_hbeta_ew,740,29,-1532.23779296875,0.960041880607605,2.6220724947739632e-05,0.9060002012793804,6.857403595374069e-05
cov_oiii_5007_ew_hbeta_ew,740,30,-1493.70947265625,0.9481611251831056,3.2785977638060464e-05,0.8271011457786613,0.0001169218123378
nii_6584_ew_mean,420,35,-1286.0040283203125,0.996306538581848,0.0001309354097666,0.9928173410661998,0.0002670030893242
halpha_ew_mean,420,41,-1280.18359375,0.9991595149040222,0.0001190911876994,0.998387758991086,0.0002323372372477
oiii_5007_ew_mean,420,24,-1190.427734375,0.997732400894165,0.0002737160215631,0.9952901178579636,0.0005581792423154
hbeta_ew_mean,420,36,-1315.026611328125,0.9990655183792114,0.0001079016161881,0.9979761207734944,0.0002384338754018
nii_6584_ew_std,420,18,-1335.9144287109375,0.86900794506073,0.0001072952969639,0.723948598846867,0.0002872760974683
halpha_ew_std,420,26,-1341.5186767578125,0.9620453715324402,9.996492483812304e-05,0.9075181678970116,0.0002717415323506
oiii_5007_ew_std,420,24,-1194.582275390625,0.873024582862854,0.0002574926580571,0.7674945756232054,0.0005877492299907
hbeta_ew_std,420,22,-1343.6204833984375,0.9520485997200012,0.0001019223435273,0.9098655697403788,0.0002099093525274
cov_nii_6584_ew_halpha_ew,420,25,-1552.4000244140625,0.9346079230308532,2.370149927253685e-05,0.8497325688842854,6.673004843176204e-05
cov_nii_6584_ew_oiii_5007_ew,420,34,-1507.5213623046875,0.944343626499176,3.091758595672842e-05,0.8645073161758738,8.443382154925097e-05
cov_nii_6584_ew_hbeta_ew,420,25,-1586.56884765625,0.9116875529289246,1.887328190392156e-05,0.8223915478837147,4.570142339123712e-05
cov_halpha_ew_oiii_5007_ew,420,32,-1497.9300537109375,0.9565550088882446,3.29590972768452e-05,0.8493103290863112,0.0001201162155455
cov_halpha_ew_hbeta_ew,420,28,-1531.1378173828125,0.9583804607391356,2.7310941139160383e-05,0.9079661769123608,6.713983199186972e-05
cov_oiii_5007_ew_hbeta_ew,420,31,-1503.15673828125,0.9513253569602966,3.078472975858069e-05,0.8091660371467219,0.0001290503218943
nii_6584_ew_mean,720,33,-1284.0440673828125,0.9962579607963562,0.0001326574228907,0.993210434186814,0.0002523905233422
halpha_ew_mean,720,36,-1291.1422119140625,0.9991647601127625,0.0001183492507573,0.9983771223780292,0.0002338700609866
oiii_5007_ew_mean,720,22,-1186.7999267578125,0.9976769089698792,0.0002804167637212,0.9950596640671424,0.0005854908646596
hbeta_ew_mean,720,38,-1306.6260986328125,0.9990441203117372,0.0001103678311281,0.9980377607627924,0.0002311720480479
nii_6584_ew_std,720,22,-1333.18359375,0.8709837794303894,0.0001056768510784,0.7298630915859681,0.0002811211118913
halpha_ew_std,720,29,-1339.3802490234375,0.963988482952118,9.48471566605714e-05,0.9069930129839936,0.0002732846073259
oiii_5007_ew_std,720,26,-1195.743896484375,0.8740042448043823,0.0002555060173007,0.770015003456433,0.0005813778538295
hbeta_ew_std,720,22,-1343.504638671875,0.9520115852355956,0.0001020010986916,0.9099065919791872,0.0002098138179845
cov_nii_6584_ew_halpha_ew,720,29,-1550.1771240234375,0.9358119964599608,2.326509268388868e-05,0.8580855554432173,6.302069375996921e-05
cov_nii_6584_ew_oiii_5007_ew,720,39,-1514.1859130859375,0.9502028226852416,2.7662754439257595e-05,0.8409198811004841,9.91326025295224e-05
cov_nii_6584_ew_hbeta_ew,720,25,-1587.468505859375,0.9122156500816344,1.8760421281161763e-05,0.8234315880275712,4.543380484948466e-05
cov_halpha_ew_oiii_5007_ew,720,17,-1495.9835205078125,0.9496957659721376,3.816280867233769e-05,0.8696061280745857,0.0001039382349901
cov_halpha_ew_hbeta_ew,720,28,-1531.323974609375,0.9584320783615112,2.727706947216277e-05,0.9079127813802484,6.717878470441473e-05
cov_oiii_5007_ew_hbeta_ew,720,37,-1493.382080078125,0.9497545957565308,3.177815580005112e-05,0.8208098751302435,0.0001211762463503
nii_6584_ew_mean,320,37,-1281.1248779296875,0.9961844086647034,0.0001352643035331,0.9929317928814384,0.000262748538394
halpha_ew_mean,320,45,-1279.344970703125,0.99909645318985,0.0001280330863744,0.9983129438284998,0.0002431187197205
oiii_5007_ew_mean,320,24,-1188.9462890625,0.99770987033844,0.0002764326853066,0.9950373583167862,0.0005881343717491
hbeta_ew_mean,320,37,-1305.152099609375,0.9990347027778624,0.0001114578067013,0.9980813245571184,0.0002260397831517
nii_6584_ew_std,320,24,-1334.793212890625,0.8723608255386353,0.0001045489295333,0.7344901508808837,0.000276305908884
halpha_ew_std,320,26,-1341.202880859375,0.9619653820991516,0.0001001755046917,0.9091028097728612,0.0002670853420289
oiii_5007_ew_std,320,28,-1194.8538818359375,0.8732542991638184,0.0002570267343107,0.767405983838545,0.0005879731806936
hbeta_ew_std,320,32,-1343.7965087890625,0.9552001357078552,9.522376581832234e-05,0.9068455699592336,0.0002169424718012
cov_nii_6584_ew_halpha_ew,320,46,-1552.87744140625,0.9410313367843628,2.1373319916803125e-05,0.8541075885597782,6.47872104350791e-05
cov_nii_6584_ew_oiii_5007_ew,320,38,-1517.10791015625,0.9543195962905884,2.5375868232627022e-05,0.8382161187066836,0.0001008174831077
cov_nii_6584_ew_hbeta_ew,320,34,-1584.880126953125,0.9136219024658204,1.8459890882821385e-05,0.8377275744351748,4.175522469282919e-05
cov_halpha_ew_oiii_5007_ew,320,22,-1490.263671875,0.949457347393036,3.834369479510452e-05,0.8706123061028433,0.0001031362006092
cov_halpha_ew_hbeta_ew,320,29,-1532.2113037109375,0.9600347876548768,2.622535220541945e-05,0.9064264699228954,6.826306761461438e-05
cov_oiii_5007_ew_hbeta_ew,320,26,-1507.0230712890625,0.9492865204811096,3.2074203602161774e-05,0.8279031158082751,0.0001163794849191
nii_6584_ew_mean,680,42,-1281.5133056640625,0.9964402318000792,0.0001261955725751,0.9929880198766314,0.0002606583957939
halpha_ew_mean,680,36,-1291.75048828125,0.9991399049758912,0.0001218743086839,0.99840500861357,0.0002298514242648
oiii_5007_ew_mean,680,18,-1188.2369384765625,0.9974564909934998,0.0003070189943896,0.99484264739299,0.000611210022612
hbeta_ew_mean,680,33,-1307.6207275390625,0.9990504384040833,0.0001096384523061,0.9980842521774048,0.0002256948792456
nii_6584_ew_std,680,20,-1334.1708984375,0.8674765229225159,0.0001085496347394,0.7252929863530291,0.0002858770449924
halpha_ew_std,680,26,-1339.383056640625,0.96276593208313,9.806712165670228e-05,0.9022805064944748,0.000287131475468
oiii_5007_ew_std,680,22,-1196.215576171875,0.8701332807540894,0.000263355827926,0.7695569895392664,0.0005825356647832
hbeta_ew_std,680,25,-1344.2296142578125,0.9553292989730836,9.494913275124451e-05,0.9070558128656396,0.000216452848111
cov_nii_6584_ew_halpha_ew,680,32,-1551.0753173828125,0.9361951351165771,2.312620966664044e-05,0.8606499514705757,6.188190892926248e-05
cov_nii_6584_ew_oiii_5007_ew,680,41,-1521.829345703125,0.9542314410209656,2.5424820710687e-05,0.8453611389140223,9.63649817318619e-05
cov_nii_6584_ew_hbeta_ew,680,25,-1585.32958984375,0.9109549522399902,1.9029849220040843e-05,0.832948398578756,4.29849811412012e-05
cov_halpha_ew_oiii_5007_ew,680,31,-1494.941650390625,0.9571368098258972,3.251775503464043e-05,0.8517867478146754,0.0001181422378737
cov_halpha_ew_hbeta_ew,680,29,-1532.0272216796875,0.9599857330322266,2.6257538281714005e-05,0.908045243768432,6.708215172547815e-05
cov_oiii_5007_ew_hbeta_ew,680,25,-1491.0386962890625,0.9416675567626952,3.6892887204992014e-05,0.8478392049904414,0.0001028978242765
nii_6584_ew_mean,910,24,-1285.059326171875,0.9960263967514038,0.0001408660812271,0.9928493183152586,0.0002658143896566
halpha_ew_mean,910,47,-1278.101318359375,0.9991477727890016,0.0001207558960723,0.998439932347304,0.000224818625964
oiii_5007_ew_mean,910,25,-1186.967041015625,0.9977557063102722,0.000270902300039,0.9952310913225838,0.0005651746162549
hbeta_ew_mean,910,36,-1306.5555419921875,0.9990437030792236,0.0001104197684715,0.9980761432640044,0.0002266501929926
nii_6584_ew_std,910,20,-1333.57861328125,0.8669520020484924,0.0001089792663503,0.7250571239691475,0.0002861224979222
halpha_ew_std,910,30,-1339.4969482421875,0.9640164971351624,9.477337838092076e-05,0.906833316287121,0.000273753847869
oiii_5007_ew_std,910,23,-1194.651611328125,0.8730832934379578,0.0002573735949076,0.7648326317309123,0.0005944783438476
hbeta_ew_std,910,22,-1343.6912841796875,0.952071249485016,0.0001018742564924,0.910232527654175,0.0002090547634667
cov_nii_6584_ew_halpha_ew,910,31,-1553.3314208984375,0.9392125606536864,2.203255738698389e-05,0.8553321786990487,6.424340025148948e-05
cov_nii_6584_ew_oiii_5007_ew,910,37,-1508.2327880859375,0.9498889446258544,2.783711462816376e-05,0.8452352876871758,9.64434073687996e-05
cov_nii_6584_ew_hbeta_ew,910,25,-1586.56787109375,0.9116870164871216,1.887340287480265e-05,0.8224195672636512,4.569421356799741e-05
cov_halpha_ew_oiii_5007_ew,910,34,-1494.8619384765625,0.9571139812469482,3.253503010010512e-05,0.8535116144168382,0.0001167673297773
cov_halpha_ew_hbeta_ew,910,26,-1531.3240966796875,0.958432137966156,2.727703263746888e-05,0.907903787493164,6.71853458582118e-05
cov_oiii_5007_ew_hbeta_ew,910,27,-1502.4791259765625,0.949444055557251,3.1974565816202684e-05,0.8197412389239975,0.0001218989051703
nii_6584_ew_mean,890,30,-1280.824951171875,0.9960469007492064,0.0001401391350708,0.9930225207037936,0.0002593758864166
halpha_ew_mean,890,37,-1289.621337890625,0.9991275668144226,0.0001236165774031,0.998425543011334,0.0002268922480507
oiii_5007_ew_mean,890,26,-1187.36376953125,0.9977616667747498,0.0002701870293316,0.9951791845868172,0.0005713262059481
hbeta_ew_mean,890,31,-1306.1207275390625,0.9990409016609192,0.0001107402867065,0.9979926664979892,0.0002364846181729
nii_6584_ew_std,890,20,-1333.5787353515625,0.866952121257782,0.000108979182169,0.7250571714253353,0.0002861224485363
halpha_ew_std,890,29,-1339.603759765625,0.964042067527771,9.470591941695672e-05,0.9087629462751812,0.0002680839709007
oiii_5007_ew_std,890,25,-1195.677978515625,0.8739487528800964,0.0002556184874885,0.7715227491937453,0.0005775664313712
hbeta_ew_std,890,22,-1343.69140625,0.9520713090896606,0.000101874120658,0.910224678491693,0.00020907304297
cov_nii_6584_ew_halpha_ew,890,34,-1548.9927978515625,0.937428653240204,2.2679137673805337e-05,0.8567761182685066,6.360218241281977e-05
cov_nii_6584_ew_oiii_5007_ew,890,29,-1508.8009033203125,0.9429418444633484,3.169629706117738e-05,0.872815624072089,7.925640409403374e-05
cov_nii_6584_ew_hbeta_ew,890,28,-1584.4605712890625,0.9104375243186952,1.9140422897162425e-05,0.8328740617226003,4.300410917309534e-05
cov_halpha_ew_oiii_5007_ew,890,32,-1498.652587890625,0.9567638039588928,3.280070857452083e-05,0.8551955711362208,0.0001154250313501
cov_halpha_ew_hbeta_ew,890,32,-1526.27197265625,0.9584206342697144,2.7284596165137678e-05,0.8725878774565231,9.294874660537153e-05
cov_oiii_5007_ew_hbeta_ew,890,30,-1493.5279541015625,0.948098361492157,3.282567091853758e-05,0.8278823035729802,0.0001163935590683
nii_6584_ew_mean,620,33,-1285.4581298828125,0.9962930679321288,0.0001314128354286,0.9927167412433286,0.0002707427160751
halpha_ew_mean,620,47,-1283.320556640625,0.999148964881897,0.0001205881455992,0.9984199199758912,0.000227702573872
oiii_5007_ew_mean,620,27,-1186.4952392578125,0.9977486729621888,0.0002717557952052,0.9951540471689182,0.0005743053006375
hbeta_ew_mean,620,38,-1307.0435791015625,0.999046802520752,0.0001100611550633,0.9980502922317088,0.0002296957115852
nii_6584_ew_std,620,18,-1339.6661376953125,0.8679038882255554,0.0001081996068127,0.723786602811766,0.0002874446805241
halpha_ew_std,620,29,-1339.38037109375,0.963988482952118,9.484711857833596e-05,0.906995882871622,0.0002732761746679
oiii_5007_ew_std,620,24,-1199.2158203125,0.8727049231529236,0.000258140839034,0.7729159730751873,0.0005740445081055
hbeta_ew_std,620,27,-1344.3642578125,0.9553693532943726,9.486401798043582e-05,0.9091371423661984,0.0002116057488771
cov_nii_6584_ew_halpha_ew,620,33,-1553.7696533203125,0.9393898844718932,2.1968278561975025e-05,0.8462431378865429,6.827961840677102e-05
cov_nii_6584_ew_oiii_5007_ew,620,31,-1520.187255859375,0.9505306482315063,2.7480633959248244e-05,0.8432286558421999,9.769386304162154e-05
cov_nii_6584_ew_hbeta_ew,620,25,-1582.9698486328125,0.9095430374145508,1.93315912942718e-05,0.813269917975671,4.804856095973939e-05
cov_halpha_ew_oiii_5007_ew,620,32,-1494.427978515625,0.9569897651672364,3.2629302672381166e-05,0.8517634449077429,0.0001181608128495
cov_halpha_ew_hbeta_ew,620,20,-1528.5970458984375,0.954744815826416,2.9696648630105584e-05,0.9056426449146971,6.883487782086149e-05
cov_oiii_5007_ew_hbeta_ew,620,31,-1490.18603515625,0.9469290375709534,3.356521378605478e-05,0.8274284736071913,0.0001167004588586
nii_6584_ew_mean,920,33,-1286.099365234375,0.9963088631629944,0.0001308521513985,0.9927397531281236,0.0002698872885255
halpha_ew_mean,920,41,-1282.5616455078125,0.9991446733474731,0.000121199728611,0.9984036172731794,0.0002300519278996
oiii_5007_ew_mean,920,21,-1188.6502685546875,0.9977053999900818,0.0002769788197091,0.9951533580883404,0.0005743869652021
hbeta_ew_mean,920,34,-1305.4508056640625,0.9990366101264954,0.0001112360601239,0.9981348166634064,0.0002197378605672
nii_6584_ew_std,920,23,-1332.1968994140625,0.8701322078704834,0.0001063743453729,0.7290539759735689,0.0002819631274528
halpha_ew_std,920,27,-1344.2801513671875,0.963961899280548,9.491718467079528e-05,0.9081815848506818,0.0002697921987845
oiii_5007_ew_std,920,26,-1195.8978271484375,0.8741334080696106,0.0002552440033254,0.7695643637920204,0.0005825170234487
hbeta_ew_std,920,20,-1345.779541015625,0.952733874320984,0.0001004657987935,0.9086090012636868,0.0002128357090216
cov_nii_6584_ew_halpha_ew,920,41,-1552.9912109375,0.9410760998725892,2.1357109517639585e-05,0.8523793794339523,6.555466535069399e-05
cov_nii_6584_ew_oiii_5007_ew,920,37,-1511.95556640625,0.9494568705558776,2.807714610467029e-05,0.8431784737006753,9.772513461926578e-05
cov_nii_6584_ew_hbeta_ew,920,37,-1584.871337890625,0.9191994071006776,1.7267927716249676e-05,0.8322714636638942,4.3159167047242193e-05
cov_halpha_ew_oiii_5007_ew,920,30,-1499.3531494140625,0.9569652080535888,3.264790007413782e-05,0.8534237571866797,0.0001168373616377
cov_halpha_ew_hbeta_ew,920,29,-1532.1949462890625,0.9600304961204528,2.622819610602764e-05,0.9066672154155692,6.808744074844012e-05
cov_oiii_5007_ew_hbeta_ew,920,29,-1494.4949951171875,0.94843190908432,3.261471468515579e-05,0.8297990709168857,0.0001150973566574
nii_6584_ew_mean,550,32,-1286.045166015625,0.9964288473129272,0.0001265990767769,0.9931498645160508,0.0002546420974963
halpha_ew_mean,550,39,-1289.0753173828125,0.9991244077682496,0.0001240673579701,0.9984296844645812,0.0002262954304531
oiii_5007_ew_mean,550,22,-1188.2943115234375,0.9976999163627625,0.000277637016254,0.995137301416066,0.0005762898793078
hbeta_ew_mean,550,33,-1312.51123046875,0.9990496635437012,0.0001097263277375,0.9980624778156688,0.0002282601239426
nii_6584_ew_std,550,20,-1334.1300048828125,0.8674402832984924,0.0001085793651913,0.725230855618736,0.0002859417020628
halpha_ew_std,550,27,-1339.859375,0.9628839492797852,9.775619822064364e-05,0.908213337908441,0.0002696988980315
oiii_5007_ew_std,550,26,-1197.649658203125,0.8755948543548584,0.0002522803534508,0.7640236843967687,0.0005965232775261
hbeta_ew_std,550,22,-1343.8551025390625,0.9521235823631288,0.0001017630568326,0.908709740058994,0.0002126011037189
cov_nii_6584_ew_halpha_ew,550,30,-1550.5322265625,0.935963809490204,2.321007444044656e-05,0.8609414591267862,6.175245759125313e-05
cov_nii_6584_ew_oiii_5007_ew,550,33,-1514.5615234375,0.9486400485038756,2.853088920816677e-05,0.8457345501739331,9.613228621802356e-05
cov_nii_6584_ew_hbeta_ew,550,24,-1584.327392578125,0.9103580713272096,1.9157408986457022e-05,0.8315509088073121,4.334457704426026e-05
cov_halpha_ew_oiii_5007_ew,550,45,-1502.946533203125,0.9644467234611512,2.6972117909568904e-05,0.8484391770079192,0.0001208106194166
cov_halpha_ew_hbeta_ew,550,29,-1532.23388671875,0.9600408673286438,2.622138711484042e-05,0.9060685682709676,6.852416137312494e-05
cov_oiii_5007_ew_hbeta_ew,550,29,-1502.235595703125,0.9493619203567504,3.202651233636568e-05,0.8214903774157163,0.0001207160607645
nii_6584_ew_mean,210,27,-1283.0595703125,0.9959730505943298,0.0001427568822632,0.9927763899117672,0.0002685253786108
halpha_ew_mean,210,37,-1287.2099609375,0.999142587184906,0.0001214929094034,0.9983234896871104,0.0002415989744464
oiii_5007_ew_mean,210,25,-1189.3189697265625,0.9977155923843384,0.0002757467854136,0.9951837373876756,0.0005707866427793
hbeta_ew_mean,210,31,-1311.9951171875,0.9990140199661256,0.0001138446716702,0.9980917502889772,0.0002248115242623
nii_6584_ew_std,210,26,-1335.3165283203125,0.8769840002059937,0.0001007620863453,0.742394060240023,0.0002680806137906
halpha_ew_std,210,26,-1348.6495361328125,0.9638075232505798,9.532375348240904e-05,0.9050645175727722,0.0002789511505405
oiii_5007_ew_std,210,24,-1198.0074462890625,0.8716753721237183,0.0002602286393406,0.7623678761151751,0.0006007089865052
hbeta_ew_std,210,20,-1345.8519287109375,0.9527567028999328,0.000100417269101,0.9087145791885122,0.0002125898341237
cov_nii_6584_ew_halpha_ew,210,36,-1549.9869384765625,0.9378420114517212,2.2529317032788013e-05,0.8617644693501484,6.138697911293599e-05
cov_nii_6584_ew_oiii_5007_ew,210,33,-1504.6387939453125,0.9432637095451356,3.151750279639992e-05,0.8605077734530923,8.69261825166689e-05
cov_nii_6584_ew_hbeta_ew,210,21,-1586.742919921875,0.9087936878204346,1.949173352047916e-05,0.8250847273643435,4.500842632805556e-05
cov_halpha_ew_oiii_5007_ew,210,19,-1493.4124755859375,0.9505072832107544,3.7547164434513685e-05,0.8710616080298614,0.0001027780576337
cov_halpha_ew_hbeta_ew,210,28,-1530.03955078125,0.9580746293067932,2.7511620765432985e-05,0.8987018907023765,7.389824535334276e-05
cov_oiii_5007_ew_hbeta_ew,210,29,-1502.951171875,0.9496029019355774,3.1874110392857975e-05,0.8199645519406529,0.0001217478910832
nii_6584_ew_mean,870,23,-1281.0130615234375,0.9959177374839784,0.0001447177063826,0.9926130117865528,0.0002745986816261
halpha_ew_mean,870,35,-1277.51123046875,0.9990542531013488,0.0001340105861138,0.9984917431643316,0.0002173522595702
oiii_5007_ew_mean,870,22,-1188.2938232421875,0.9976999163627625,0.0002776378652679,0.9951372986397125,0.00057629020834
hbeta_ew_mean,870,32,-1310.09423828125,0.9990342855453492,0.0001115087154773,0.9980476245421982,0.0002300099929613
nii_6584_ew_std,870,20,-1333.5787353515625,0.8669521808624268,0.0001089791438374,0.7250541396446168,0.0002861256035941
halpha_ew_std,870,26,-1339.55517578125,0.9628086090087892,9.795470133316844e-05,0.9069583087188828,0.0002733865796805
oiii_5007_ew_std,870,26,-1195.6746826171875,0.8739460110664368,0.0002556240143699,0.7712936740811397,0.0005781455091343
hbeta_ew_std,870,20,-1345.7794189453125,0.952733874320984,0.0001004658607426,0.9086091369478426,0.0002128353930339
cov_nii_6584_ew_halpha_ew,870,34,-1552.8515625,0.9369463324546814,2.285395152460866e-05,0.8572395641246756,6.339637757408635e-05
cov_nii_6584_ew_oiii_5007_ew,870,42,-1515.8155517578125,0.953924298286438,2.5595449807053968e-05,0.8446818001984698,9.678831945211036e-05
cov_nii_6584_ew_hbeta_ew,870,29,-1584.0809326171875,0.9131603837013244,1.855852073495569e-05,0.8390460509361481,4.141596013596603e-05
cov_halpha_ew_oiii_5007_ew,870,29,-1497.9796142578125,0.9565693140029908,3.294824362174256e-05,0.8545478477828115,0.0001159413379918
cov_halpha_ew_hbeta_ew,870,26,-1531.5076904296875,0.9584829807281494,2.7243665022885836e-05,0.9080132165540956,6.710551598133062e-05
cov_oiii_5007_ew_hbeta_ew,870,27,-1497.5885009765625,0.9477685689926147,3.303425389132933e-05,0.8300559950111864,0.0001149236132809
nii_6584_ew_mean,510,44,-1281.74560546875,0.9964457154273988,0.0001260003800576,0.9928893209144912,0.0002643273612908
halpha_ew_mean,510,43,-1290.733154296875,0.9991340637207032,0.0001227036438989,0.9983756752916324,0.000234078598081
oiii_5007_ew_mean,510,27,-1186.90869140625,0.9977548718452454,0.0002710076724503,0.9951389198276096,0.0005760980775383
hbeta_ew_mean,510,31,-1308.003662109375,0.9989874362945556,0.0001169146379305,0.9981195857829448,0.0002215322155894
nii_6584_ew_std,510,26,-1330.6600341796875,0.8731053471565247,0.000103939109161,0.7327783211025363,0.000278087344429
halpha_ew_std,510,24,-1347.500732421875,0.9635292291641236,9.605665563233544e-05,0.9047772944584134,0.0002797951049416
oiii_5007_ew_std,510,25,-1195.77734375,0.8740321397781372,0.0002554494018354,0.7707395917757132,0.0005795461708575
hbeta_ew_std,510,22,-1343.691162109375,0.9520711898803712,0.0001018743739626,0.9102344549467404,0.000209050275096
cov_nii_6584_ew_halpha_ew,510,32,-1548.155517578125,0.9349410533905028,2.35807717623406e-05,0.8521551165176876,6.565425496337769e-05
cov_nii_6584_ew_oiii_5007_ew,510,26,-1508.3153076171875,0.9427568316459656,3.179907723720561e-05,0.8738659087351927,7.860190714764865e-05
cov_nii_6584_ew_hbeta_ew,510,25,-1585.3865966796875,0.9048389792442322,2.0336894577928065e-05,0.8292969261270816,4.392456192424947e-05
cov_halpha_ew_oiii_5007_ew,510,30,-1498.564208984375,0.956738293170929,3.282005196129692e-05,0.8500090590590386,0.0001195592510269
cov_halpha_ew_hbeta_ew,510,31,-1531.4259033203125,0.959825038909912,2.636301244451477e-05,0.90604154880269,6.854387241521585e-05
cov_oiii_5007_ew_hbeta_ew,510,27,-1502.382568359375,0.9494115114212036,3.1995141839858985e-05,0.8209709711369846,0.0001210673061427
nii_6584_ew_mean,480,27,-1284.45654296875,0.996010422706604,0.0001414333384797,0.9925770236003664,0.0002759364810371
halpha_ew_mean,480,43,-1289.4473876953125,0.9991552829742432,0.0001196941291372,0.9983828533875572,0.0002330441752084
oiii_5007_ew_mean,480,24,-1187.029296875,0.9977566599845886,0.0002707898946426,0.9951623418944022,0.0005733222731548
hbeta_ew_mean,480,35,-1307.985595703125,0.9990205764770508,0.0001130872363048,0.9981313112021488,0.0002201508401076
nii_6584_ew_std,480,25,-1334.4219970703125,0.8762482404708862,0.0001013647472181,0.7390499607032629,0.0002715606898216
halpha_ew_std,480,26,-1348.5201416015625,0.9637762308120728,9.540609735152616e-05,0.9087957904253138,0.0002679874641654
oiii_5007_ew_std,480,24,-1198.6597900390625,0.8722322583198547,0.0002590993635315,0.7760284712518629,0.0005661764404611
hbeta_ew_std,480,21,-1344.6982421875,0.9523919224739076,0.0001011926385224,0.9081938723313374,0.0002138024810438
cov_nii_6584_ew_halpha_ew,480,37,-1552.5557861328125,0.94090473651886,2.1419211446425147e-05,0.8587192071101999,6.273930473167035e-05
cov_nii_6584_ew_oiii_5007_ew,480,44,-1520.8236083984375,0.953923523426056,2.5595875412311286e-05,0.843206738535449,9.770752106296118e-05
cov_nii_6584_ew_hbeta_ew,480,25,-1586.567138671875,0.9116865992546082,1.887349329208638e-05,0.8224201823300531,4.569405530182418e-05
cov_halpha_ew_oiii_5007_ew,480,27,-1502.2127685546875,0.9563436508178712,3.311945232175994e-05,0.8715006750907237,0.0001024280729705
cov_halpha_ew_hbeta_ew,480,21,-1527.8779296875,0.9545273780822754,2.9839361778301137e-05,0.9081724185676254,6.698937610924277e-05
cov_oiii_5007_ew_hbeta_ew,480,32,-1497.8056640625,0.9495575428009032,3.190277519045033e-05,0.8228902722356692,0.0001197693902954
nii_6584_ew_mean,240,36,-1288.6434326171875,0.9963709712028505,0.0001286515422419,0.9928247309868704,0.0002667283816334
halpha_ew_mean,240,41,-1289.7833251953125,0.999157190322876,0.0001194265026275,0.998361692699116,0.0002360936050786
oiii_5007_ew_mean,240,28,-1186.17041015625,0.9977437853813172,0.0002723449026718,0.9952616441180342,0.0005615537323982
hbeta_ew_mean,240,42,-1307.6298828125,0.999050498008728,0.0001096317599484,0.9980582980446016,0.0002287525441428
nii_6584_ew_std,240,24,-1334.74072265625,0.8723161816596985,0.0001045855154932,0.7345376003748865,0.0002762565300169
halpha_ew_std,240,28,-1340.4935302734375,0.96304053068161,9.734383071481804e-05,0.9023979190254316,0.0002867864794796
oiii_5007_ew_std,240,29,-1193.9942626953125,0.8725259304046631,0.0002585037851599,0.773630932147896,0.0005722371668549
hbeta_ew_std,240,28,-1342.455322265625,0.9532623291015624,9.93425411117806e-05,0.9102186325550636,0.000209087123035
cov_nii_6584_ew_halpha_ew,240,36,-1553.0123291015625,0.9390830993652344,2.2079461934861103e-05,0.8564670184041372,6.373944601522831e-05
cov_nii_6584_ew_oiii_5007_ew,240,38,-1517.3310546875,0.9512360692024232,2.708879547184972e-05,0.8521839303895662,9.211328088975893e-05
cov_nii_6584_ew_hbeta_ew,240,27,-1586.317138671875,0.9085344672203064,1.9547126317967307e-05,0.8231494055637627,4.550641479624358e-05
cov_halpha_ew_oiii_5007_ew,240,39,-1505.42138671875,0.9626123309135436,2.8363759476358877e-05,0.8550226075962473,0.0001155629022852
cov_halpha_ew_hbeta_ew,240,20,-1531.9371337890625,0.9542380571365356,3.0029225035701235e-05,0.90415502100473,6.992011818175766e-05
cov_oiii_5007_ew_hbeta_ew,240,27,-1502.9793701171875,0.9496123790740968,3.1868114314645065e-05,0.8203390353478539,0.0001214946489269
nii_6584_ew_mean,110,24,-1277.802734375,0.9956877827644348,0.0001528705997544,0.9926920739937484,0.0002716596789859
halpha_ew_mean,110,31,-1215.7705078125,0.9984740018844604,0.0002162274363758,0.9980363300403028,0.000282981049843
oiii_5007_ew_mean,110,28,-1186.3841552734375,0.997747004032135,0.0002719572025368,0.9951190646419416,0.0005784511624262
hbeta_ew_mean,110,42,-1312.527099609375,0.9990497827529908,0.0001097146304746,0.9981107298812814,0.0002225755322686
nii_6584_ew_std,110,30,-1332.8319091796875,0.8706809282302856,0.000105924917807,0.7295119305459986,0.000281486551707
halpha_ew_std,110,32,-1339.971435546875,0.9641301035881042,9.447404247328756e-05,0.9076914663981462,0.0002712323253077
oiii_5007_ew_std,110,24,-1195.752685546875,0.8740115165710449,0.0002554912070649,0.7700965999199075,0.0005811715865619
hbeta_ew_std,110,26,-1348.516845703125,0.9551133513450624,9.540819040375852e-05,0.9074282496610284,0.00021558549957
