nii_6584_ew,halpha_ew,oiii_5007_ew,hbeta_ew,nii_halpha_ew,oiii_hbeta_ew
1.0289661,1.4502598,0.3319046,0.77595645,-0.4212936999999999,-0.44405185
0.9075901,1.2608243,0.11766435,0.58818614,-0.35323419999999994,-0.47052179000000005
0.49639994,0.9026,0.004564464,0.27751213,-0.40620006,-0.27294766600000003
0.5758223,1.0881846,0.29741314,0.4476172,-0.5123622999999999,-0.15020405999999997
1.1637232,1.8446174,1.2239481,1.1133144,-0.6808942,0.11063370000000017
1.0224878,1.4852176,0.40620202,0.805827,-0.46272979999999997,-0.39962497999999996
0.7315209,1.3547469,0.43785548,0.65253496,-0.6232260000000001,-0.21467947999999998
0.8594419,1.3827806,0.4476552,0.72722393,-0.5233387,-0.27956873
0.012727737,1.2945476,0.9704879,0.7463997,-1.281819863,0.22408819999999996
0.20325875,0.92981637,0.39344287,0.39000642,-0.7265576199999999,0.00343644999999998
0.4625315,0.90340346,0.08969458,0.27079594,-0.44087196000000006,-0.18110136000000002
0.68369484,1.0864193,0.013529018,0.3914064,-0.40272445999999995,-0.377877382
0.5006636,0.8237155,-0.040944487,0.15010828,-0.32305190000000006,-0.191052767
0.32462293,0.7054421,-0.027568623,0.118525445,-0.38081917,-0.146094068
0.9705494,1.8999501,1.2383633,1.0600528,-0.9294007000000001,0.17831050000000004
1.0690324,1.8507203,1.172245,1.0792981,-0.7816879000000001,0.09294690000000005
0.96595705,1.3826927,0.25021094,0.7060442,-0.41673565,-0.45583326
1.2518606,1.7880303,0.9637036,1.0614364,-0.5361696999999999,-0.09773280000000006
1.5773985,2.2301006,1.582487,1.391324,-0.6527021000000002,0.19116299999999997
0.43857437,1.033997,0.38130486,0.4433533,-0.5954226300000001,-0.06204843999999998
0.6936233,1.127605,0.08909537,0.46625537,-0.4339816999999999,-0.37716
0.8371445,1.3564723,0.30255365,0.65982664,-0.5193278000000001,-0.35727299
0.98028666,1.3757921,0.20795539,0.6780705,-0.39550544,-0.47011511000000006
0.7264226,1.1288697,0.037826315,0.47061107,-0.40244710000000006,-0.432784755
0.61286694,0.9770926,0.017965466,0.29587403,-0.36422566,-0.277908564
0.86570156,1.2331334,0.037161574,0.4758256,-0.36743184000000007,-0.438664026
1.035918,1.4163928,0.25009915,0.7340667,-0.3804748,-0.48396754999999997
1.4436365,1.8948555,0.948149,1.0876435,-0.45121900000000004,-0.13949449999999997
0.9711508,1.4188259,0.3278603,0.7474865,-0.4476751000000001,-0.41962620000000006
0.7098781,1.120732,0.050781593,0.45853978,-0.4108539000000001,-0.407758187
1.0840333,1.536805,0.44840878,0.8374355,-0.4527717,-0.38902672
0.5460763,0.82277614,0.07035005,0.17144954,-0.27669984000000003,-0.10109949000000001
0.6175438,1.0388825,0.085426934,0.37871706,-0.42133869999999995,-0.293290126
0.34558296,0.7186022,-0.012132093,0.11743277,-0.37301924,-0.129564863
0.44533658,0.9848933,0.18810184,0.33904856,-0.53955672,-0.15094672
0.3587125,0.7307595,-0.025200993,0.09459168,-0.372047,-0.119792673
0.33192486,0.7019772,-0.0034335703,0.1035853,-0.37005234,-0.1070188703
0.46029723,0.8480421,-0.035845235,0.22816819,-0.38774487,-0.264013425
0.8801384,1.2976326,0.16494074,0.6220798,-0.41749420000000004,-0.45713905999999993
0.47380906,0.83392614,-0.09084292,0.21035382,-0.36011708,-0.30119673999999996
0.9846281,1.7297432,1.0665437,0.9978744,-0.7451150999999999,0.06866929999999993
0.7880515,1.2566049,0.19589841,0.5806363,-0.4685533999999999,-0.38473789
1.224382,2.0396445,1.2239156,1.1440973,-0.8152625,0.0798182999999999
0.6272529,0.9174183,-0.112586334,0.20091805,-0.2901654,-0.31350438399999997
0.88423276,1.2302442,0.08714984,0.52666676,-0.34601144000000006,-0.43951692
0.62486124,0.9870297,-0.068418816,0.29134953,-0.36216846,-0.359768346
1.0806743,1.5850518,0.65460575,0.90584385,-0.5043774999999999,-0.2512381
0.75596625,1.1880497,0.11139704,0.5184054,-0.43208345000000015,-0.40700836
0.7809267,1.5467504,0.8775719,0.8306973,-0.7658237000000001,0.04687459999999999
0.12705475,0.46399206,-0.016276151,-0.011663914,-0.33693731,-0.004612237
0.79024637,1.1723546,0.110569164,0.5036976,-0.38210823000000005,-0.39312843599999997
0.44224155,0.82758886,-0.04589285,0.1979326,-0.38534731,-0.24382545
0.22965246,0.5197529,-0.14020453,-0.048428416,-0.29010043999999996,-0.09177611399999999
0.13909197,0.3572024,-0.18822743,-0.2311359,-0.21811042999999997,0.042908470000000004
0.13871515,0.3401667,-0.19706716,-0.20495749,-0.20145154999999998,0.007890330000000001
1.0623986,1.4622903,0.32501006,0.77363575,-0.39989169999999996,-0.44862568999999997
0.43923914,0.9584857,0.23197028,0.3454926,-0.51924656,-0.11352231999999998
0.8190932,1.4608114,0.5875481,0.75473267,-0.6417182000000001,-0.16718456999999998
0.26770818,0.2645173,0.005027592,-0.2190457,0.003190880000000007,0.224073292
0.04102099,0.16204631,-0.13381265,-0.3955133,-0.12102531999999999,0.26170065
0.14074415,0.19250906,-0.005404368,-0.29147315,-0.05176491,0.286068782
0.5881483,0.94059074,-0.041411832,0.28099898,-0.35244244,-0.322410812
0.9420555,1.287475,0.04966572,0.516313,-0.3454194999999999,-0.46664728
0.8924233,1.2706571,0.0783999,0.51382166,-0.37823379999999995,-0.43542176
-0.1701026,-0.2815026,-0.2808786,-0.64372814,0.1114,0.36284954
0.46807677,0.7676007,-0.0060647726,0.09671825,-0.29952393000000005,-0.10278302260000001
0.42164487,0.7877612,-0.07321136,0.11645681,-0.36611633000000005,-0.18966817
0.5283854,0.8155061,-0.063590035,0.16544467,-0.2871207,-0.229034705
0.60732687,0.9338856,-0.03694345,0.27853617,-0.32655873,-0.31547962
0.75990546,1.037581,0.030651182,0.3542943,-0.27767554000000005,-0.323643118
1.063283,1.4389807,0.24767008,0.7224747,-0.3756976999999999,-0.47480462
1.2098206,1.5730681,0.41150475,0.8660393,-0.36324749999999995,-0.45453455
0.9515981,1.2968947,0.14897339,0.6302007,-0.34529659999999995,-0.48122730999999996
1.2034485,1.7359896,0.88923305,1.023196,-0.5325411,-0.13396295000000003
0.90737003,1.3211251,0.18689117,0.6490533,-0.4137550699999999,-0.46216213000000006
0.7992667,1.3912842,0.6082431,0.73569477,-0.5920175000000001,-0.12745167000000002
0.475825,0.84326845,-0.079830274,0.21904746,-0.36744344999999995,-0.298877734
0.5234095,0.8927903,-0.07629435,0.24291232,-0.36938080000000006,-0.31920666999999997
0.58512944,0.99064034,-0.00771147,0.34574574,-0.4055109,-0.35345721
0.64970005,1.0973427,0.09272017,0.43711516,-0.44764265000000003,-0.34439499
0.51393276,0.97494555,0.14276351,0.34551287,-0.46101279000000006,-0.20274936000000002
0.8676533,1.3060158,0.21447429,0.62499565,-0.4383625,-0.41052136
1.1827646,1.4592316,0.32122084,0.78283536,-0.276467,-0.46161452
1.2102079,1.6177354,0.55159783,0.91525507,-0.40752750000000004,-0.36365724
1.1568695,1.3423009,0.23959693,0.6744542,-0.1854313999999999,-0.43485726999999996
1.0597221,1.2806793,0.16827428,0.60324734,-0.2209572000000002,-0.43497306
0.9762218,1.2309334,0.15842162,0.5562897,-0.25471160000000004,-0.39786807999999996
1.1574948,1.3001622,0.22550271,0.6320693,-0.1426673999999999,-0.40656658999999995
1.0267698,1.7054459,1.0989405,1.0159329,-0.6786760999999999,0.08300760000000018
0.90519726,1.4366194,0.59346354,0.77180517,-0.5314221400000001,-0.17834163000000003
0.90822107,1.5117714,0.838395,0.8503659,-0.60355033,-0.011970900000000007
0.87565565,1.3150543,0.20945226,0.63337445,-0.4393986499999999,-0.42392219000000003
0.7382326,1.1881887,0.15645392,0.51854396,-0.44995609999999997,-0.36209004
0.89947873,1.2535343,0.0658548,0.45724505,-0.3540555700000001,-0.39139025
1.1956755,1.4952385,0.2073005,0.7298007,-0.299563,-0.5225002
1.0308012,1.2899585,0.15262695,0.61323565,-0.25915730000000003,-0.4606087
0.85572344,1.2186942,0.08039678,0.5077711,-0.36297076000000006,-0.42737432000000003
1.1295122,1.6701341,0.77822936,0.96422756,-0.5406219000000001,-0.1859982
0.83718514,1.2859049,0.20849234,0.6188995,-0.44871976,-0.41040716000000005
1.1562519,1.8118682,1.0593258,1.068974,-0.6556162999999999,-0.009648199999999996
1.5906899,1.9254906,0.755365,1.0287772,-0.33480069999999995,-0.2734122
1.1049087,1.4298381,0.21120167,0.7082524,-0.32492940000000003,-0.49705073
1.2264005,1.5573443,0.41933495,0.8526151,-0.3309438,-0.43328015
0.8185602,1.2385088,0.1326533,0.5708498,-0.4199486,-0.4381965
0.7365434,1.1095917,0.111446045,0.44075173,-0.3730483,-0.329305685
1.1366177,1.425104,0.21939856,0.7388869,-0.2884863,-0.51948834
-0.036714435,-0.04390073,-0.14142363,-0.5155928,0.007186295000000002,0.37416916999999994
0.7263664,1.1181322,0.13167562,0.4554999,-0.39176580000000005,-0.32382428
0.2531258,0.39825696,-0.033146203,-0.18784094,-0.14513115999999998,0.15469473700000003
1.1783133,1.5885533,0.5086604,0.89204216,-0.41024000000000016,-0.38338176
1.2306541,1.5254508,0.2888931,0.77986646,-0.2947967,-0.49097336
0.88522905,1.2643784,0.061956517,0.5212157,-0.37914935000000005,-0.45925918299999996
1.0982245,1.5001624,0.37008628,0.8167101,-0.40193790000000007,-0.44662382
0.95002604,1.3945676,0.297287,0.7257751,-0.44454156,-0.4284881
1.2406476,1.6154085,0.49926257,0.9047722,-0.37476090000000006,-0.40550963
0.5050567,0.8166242,-0.12360369,0.21423933,-0.3115675,-0.33784302
-0.16847146,0.28999102,-0.0830061,-0.19700629,-0.45846248,0.11400019
0.32520193,0.6064535,-0.16976579,0.039612293,-0.28125157,-0.209378083
0.4921028,0.7905572,0.043623313,0.13390982,-0.29845439999999995,-0.09028650700000002
0.47996396,0.79391867,0.04729359,0.15633339,-0.31395471,-0.10903979999999999
0.40991575,0.73942566,-0.04144147,0.06298393,-0.32950990999999996,-0.1044254
0.8098719,1.2543105,0.1758479,0.57196945,-0.44443860000000013,-0.39612155
0.6222055,1.0483015,0.03739369,0.39707637,-0.42609600000000003,-0.35968268000000003
0.78470993,1.3498636,0.62679994,0.6988418,-0.5651536699999999,-0.0720418599999999
0.8253358,1.1919788,0.024741396,0.4282366,-0.36664300000000005,-0.40349520400000005
1.0508194,1.393883,0.13162315,0.6205264,-0.3430636,-0.48890325
1.0845635,1.4511787,0.15413773,0.73496395,-0.36661520000000003,-0.5808262200000001
0.65459865,1.192438,0.28773192,0.540794,-0.5378393500000002,-0.25306208
0.61194634,1.0865856,0.16207859,0.44499093,-0.47463926,-0.28291234
0.5248901,0.7437063,0.09317178,0.13178766,-0.21881620000000002,-0.038615880000000005
0.75990474,1.1970019,0.13989617,0.51647824,-0.4370971600000001,-0.37658207
0.7242546,1.106354,-0.0034730136,0.38863307,-0.3820994000000001,-0.39210608360000004
0.5843867,1.0800774,0.26017824,0.4437232,-0.49569069999999993,-0.18354495999999998
0.3336404,0.66884977,-0.10566799,0.078127444,-0.33520937,-0.183795434
0.7243506,1.1146864,0.012062669,0.4261065,-0.3903358000000001,-0.414043831
0.58678925,0.99318814,-0.008810878,0.3476699,-0.40639888999999996,-0.356480778
0.524002,0.9472418,0.09891571,0.30775046,-0.42323980000000005,-0.20883475
0.9184354,1.5553994,0.8334362,0.876346,-0.636964,-0.0429098
1.2125162,1.6151141,0.5007005,0.89780915,-0.40259789999999995,-0.39710864999999995
0.54553384,0.80875945,0.089624695,0.17546052,-0.26322561,-0.085835825
0.76168466,1.1513164,0.077889495,0.48437256,-0.38963174,-0.406483065
0.68741,0.94532156,0.07771346,0.2769262,-0.25791156000000004,-0.19921274
0.7846912,1.2628269,0.24808025,0.6081041,-0.47813570000000005,-0.36002385000000003
0.74265933,1.20539,0.18919174,0.54782385,-0.46273067,-0.35863211
0.92479146,1.4803907,0.6751149,0.8188695,-0.55559924,-0.14375460000000007
-0.2991748,-0.26150072,-0.20836891,-0.71437967,-0.03767408,0.50601076
0.036194324,0.21822965,-0.16741894,-0.37361908,-0.182035326,0.20620014
-0.20490754,-0.19749653,-0.16557984,-0.6472002,-0.007411009999999996,0.48162035999999997
1.076746,1.5063027,0.38165992,0.8178762,-0.4295567,-0.43621628000000007
0.9757668,1.4164212,0.31335777,0.72250897,-0.4406544,-0.40915120000000005
1.0786152,1.5956094,0.54094446,0.87902427,-0.5169942000000001,-0.3380798100000001
0.688443,1.1130382,0.068909876,0.43530422,-0.42459520000000006,-0.36639434400000004
0.9505309,1.3146234,0.12674128,0.58676744,-0.36409250000000015,-0.46002616
0.63735497,1.0479794,0.024575144,0.36882553,-0.41062443000000004,-0.344250386
0.8098353,1.2626384,0.23462826,0.57760674,-0.4528030999999999,-0.34297848
0.66499525,1.025651,0.091019884,0.35795963,-0.36065575000000005,-0.266939746
0.41588175,0.81127685,0.011376798,0.2170682,-0.39539510000000005,-0.205691402
0.5342828,0.6657577,-0.17206605,0.10597497,-0.13147490000000006,-0.27804101999999997
1.0876758,1.4172428,0.3865664,0.72541416,-0.32956699999999994,-0.33884776000000005
0.9499159,1.2406498,0.2517262,0.5853519,-0.2907338999999999,-0.3336257
0.9165745,1.5632123,0.7475454,0.85848904,-0.6466378,-0.11094364000000001
0.6030104,1.0933697,0.2213505,0.4647776,-0.49035930000000005,-0.2434271
0.952158,1.5737456,0.7227645,0.86918074,-0.6215876000000001,-0.14641623999999998
1.0514942,1.6349549,0.62737644,0.893533,-0.5834607,-0.26615656
1.0665966,1.6200539,0.63192147,0.89960515,-0.5534573,-0.26768368
0.6779376,1.0893412,0.032373503,0.40310597,-0.4114036,-0.37073246699999995
0.27251512,0.7774382,0.16473195,0.23799312,-0.50492308,-0.07326117000000001
-0.119226575,0.9141295,0.46126753,0.41429213,-1.033356075,0.0469754
0.49023837,1.1926587,0.63705796,0.5901312,-0.70242033,0.04692676000000007
0.3356393,0.6596875,-0.12479009,0.03620881,-0.3240482,-0.1609989
0.60000443,0.94971436,-0.07063408,0.29731593,-0.34970992999999995,-0.36795001
0.21283412,0.4845873,-0.15513079,-0.10226852,-0.27175318000000004,-0.05286226999999999
0.2623061,0.41435063,-0.03742577,-0.17848194,-0.15204453,0.14105617
0.68198264,0.92281115,0.16459173,0.3066429,-0.24082851000000005,-0.14205117
0.8706733,1.1053653,0.20784384,0.464823,-0.23469200000000012,-0.25697916
0.9934786,1.8249952,1.3403046,1.0948426,-0.8315166,0.24546200000000007
0.8198352,1.3073511,0.28379035,0.64723456,-0.4875159,-0.36344421
0.8612336,1.5240582,0.9261646,0.8630889,-0.6628246,0.06307569999999996
1.2520136,1.7131829,0.5873678,0.96638536,-0.4611693000000001,-0.37901756
1.1691195,1.4689902,0.2354546,0.7373979,-0.2998706999999998,-0.5019433000000001
1.1341649,1.6047015,0.48581254,0.88216263,-0.47053659999999997,-0.39635008999999993
0.8169005,1.1384716,-0.021712914,0.3565219,-0.3215710999999999,-0.37823481400000003
1.2114278,1.607973,0.3305201,0.89915633,-0.39654520000000004,-0.56863623
0.95256704,1.2919989,0.010245517,0.5691951,-0.33943186000000003,-0.558949583
1.0158882,1.3529471,0.19005919,0.6825704,-0.33705889999999994,-0.49251121000000003
0.80850285,1.1649687,0.10943998,0.49193949,-0.35646585,-0.38249951
1.1527281,1.4232559,0.21078336,0.734561,-0.2705278,-0.52377764
0.80181587,1.2005143,0.13495305,0.53269076,-0.39869843000000005,-0.39773771
1.1202987,1.5780567,0.5249168,0.87783605,-0.4577580000000001,-0.35291925
0.68608737,1.0902233,0.015421912,0.43199217,-0.4041359299999999,-0.416570258
1.0161389,1.4214181,0.2782032,0.74364763,-0.40527919999999984,-0.46544443
1.06367,1.4398388,0.24083637,0.7162355,-0.3761688000000001,-0.47539913
1.4617592,2.0196488,1.2642481,1.2327938,-0.5578896000000002,0.031454300000000046
1.4448533,1.6565057,0.36378604,0.86070645,-0.21165240000000018,-0.49692041000000003
1.2775446,1.5977775,0.3906813,0.8664615,-0.32023290000000015,-0.4757802
1.1236106,1.4882746,0.31324422,0.78752375,-0.3646640000000001,-0.47427952999999995
0.7671253,1.1126993,0.14250097,0.4496128,-0.34557400000000005,-0.30711183
1.076813,1.4518934,0.28377044,0.7637768,-0.37508039999999987,-0.48000636
1.1184344,1.5932343,0.48334873,0.86720383,-0.47479990000000005,-0.3838551
1.3856612,1.7412359,0.55354285,0.9595772,-0.3555747,-0.40603435
1.3291764,1.7344923,0.7137444,1.0012071,-0.4053159000000002,-0.28746270000000007
1.5896671,2.1018317,1.3193705,1.2963781,-0.5121646,0.022992399999999913
0.90882754,1.2101182,0.20238535,0.5503317,-0.30129065999999993,-0.34794634999999996
0.99900144,1.2166437,0.25594378,0.5704212,-0.2176422600000001,-0.31447741999999995
1.003293,1.7228101,0.7734804,0.87428993,-0.7195171,-0.10080953000000004
0.44862098,0.86571205,0.05629821,0.26622507,-0.41709106999999995,-0.20992686
0.4759844,0.90549743,0.077387355,0.2956356,-0.4295130300000001,-0.218248245
0.5426537,0.9996413,0.09369664,0.35164064,-0.45698759999999994,-0.257944
0.61212486,1.1274136,0.3123846,0.48974347,-0.5152887399999999,-0.17735887
0.30424124,0.83526105,0.18866774,0.27040178,-0.5310198099999999,-0.08173403999999998
0.48604012,1.0245659,0.30113912,0.40823126,-0.5385257800000001,-0.10709214
0.6771483,1.0458457,0.018963248,0.37671864,-0.36869740000000006,-0.357755392
0.74062085,1.1092194,0.067312546,0.43525136,-0.36859854999999997,-0.36793881399999995
1.0698768,1.4155078,0.117727146,0.6713251,-0.345631,-0.553597954
0.8552273,1.3467386,0.34256792,0.6908215,-0.4915112999999999,-0.34825357999999995
0.851528,1.3711407,0.4437179,0.7171898,-0.5196127,-0.2734719
0.7498911,1.269858,0.3774769,0.62277234,-0.5199668999999999,-0.24529544000000003
1.1952317,1.6656067,0.71060044,0.96314025,-0.4703750000000002,-0.25253981000000003
0.8920471,1.2733978,0.11312742,0.5812548,-0.38135069999999993,-0.46812738
1.3903015,1.81628,0.8463154,1.0478598,-0.4259784999999998,-0.20154439999999985
0.77949476,1.1531419,0.011711016,0.4051473,-0.3736471400000001,-0.39343628399999997
0.6970742,1.0904771,-0.006448269,0.38959667,-0.3934029,-0.396044939
0.47862262,0.8259049,-0.098768905,0.1927262,-0.34728228000000005,-0.291495105
0.3987376,0.81368124,0.028471574,0.19068617,-0.41494363999999995,-0.162214596
0.5121775,0.84700656,-0.08823772,0.20151904,-0.33482906,-0.28975676
0.32121974,0.74291545,0.026660398,0.14161491,-0.42169571000000006,-0.11495451200000001
1.1155322,1.6632911,0.8011927,0.96579576,-0.5477588999999998,-0.16460306000000002
1.0861942,1.4436831,0.2549795,0.743285,-0.3574889000000001,-0.48830549999999995
0.8069625,1.2620128,0.19539705,0.59711665,-0.4550502999999999,-0.40171960000000007
0.4177376,0.73089993,-0.09804867,0.069643915,-0.31316233,-0.167692585
0.46724403,0.81682885,0.061370827,0.20489258,-0.3495848200000001,-0.14352175299999997
0.47109288,0.76271814,0.018622667,0.09894192,-0.29162526000000005,-0.08031925300000001
1.206481,1.7687558,0.85591865,1.0171216,-0.5622748000000002,-0.16120295000000007
1.269677,1.825852,0.90011895,1.0496765,-0.5561750000000001,-0.14955754999999993
1.0897946,1.5029526,0.38385904,0.8172713,-0.4131579999999999,-0.43341226000000005
1.1342221,1.5331329,0.38287497,0.8346176,-0.3989108000000001,-0.45174263
0.9514721,1.3271897,0.19218811,0.6577087,-0.3757175999999999,-0.46552059
1.0960578,1.3643066,0.23259288,0.6987725,-0.26824879999999984,-0.46617962
0.6767299,1.260919,0.42262682,0.6096262,-0.5841890999999999,-0.18699938
0.8360526,1.2335445,0.15471275,0.5649779,-0.3974919,-0.41026515
0.60922956,0.9879507,0.058742426,0.32023868,-0.37872114,-0.261496254
0.813969,1.1048071,0.097547434,0.42383802,-0.2908380999999999,-0.326290586
0.94316167,1.2407776,0.16646664,0.5711823,-0.29761593,-0.40471566000000003
1.0559989,1.3848257,0.26653215,0.7152347,-0.32882679999999986,-0.44870255
0.35945708,0.77853376,0.14040774,0.25546387,-0.41907668,-0.11505612999999998
0.5059269,0.8779365,0.013930723,0.21120551,-0.37200960000000005,-0.197274787
0.33098704,0.6858577,0.016352415,0.147461,-0.35487066,-0.131108585
0.33231366,0.6434311,-0.13255425,0.005934596,-0.31111744,-0.138488846
0.7821336,1.1752875,0.08390636,0.51232237,-0.39315390000000006,-0.42841601
0.8277838,1.086775,0.13581282,0.41894093,-0.2589912000000001,-0.28312811
0.6882913,1.2597944,0.5552808,0.61776733,-0.5715031,-0.06248652999999993
0.9783995,1.3418901,0.21393986,0.6725803,-0.3634906000000001,-0.45864044000000004
0.47122502,0.8749003,-0.017863333,0.22849211,-0.40367527999999997,-0.246355443
0.84273225,1.2099302,0.031075686,0.4470205,-0.3671979500000001,-0.415944814
0.6377782,0.99038947,-0.028030932,0.3388942,-0.35261127000000003,-0.366925132
0.5973886,0.8535392,0.007744193,0.18452814,-0.2561506,-0.176783947
1.1167163,1.4865363,0.31543642,0.7872387,-0.36982000000000004,-0.47180227999999996
0.81217724,1.2258058,0.11701323,0.5604309,-0.41362856000000003,-0.44341767
1.0218191,1.4932016,0.38057148,0.7887627,-0.4713824999999998,-0.40819122
0.6214331,1.2575009,0.61059576,0.62866986,-0.6360678,-0.018074099999999982
0.7548274,1.694118,1.1464236,0.9239993,-0.9392906,0.22242430000000013
0.5853986,1.1631248,0.45366734,0.5407686,-0.5777262000000001,-0.08710126000000007
1.1041278,1.3943205,0.26604676,0.7270161,-0.29019269999999997,-0.46096934000000006
0.9310276,1.151543,0.1914526,0.49681324,-0.22051540000000003,-0.30536063999999996
1.0944443,1.3071887,0.20739852,0.63775873,-0.21274440000000006,-0.43036021
0.9005439,1.4066019,0.50445825,0.73940593,-0.5060580000000001,-0.23494768
0.69970727,1.1036681,0.021621317,0.40511954,-0.40396082999999994,-0.383498223
0.9871954,1.3410202,0.08407915,0.5804242,-0.35382480000000005,-0.49634504999999995
0.61870444,1.0335467,0.040540487,0.3646402,-0.41484226,-0.324099713
0.53859603,0.96928275,0.046720803,0.33034378,-0.43068671999999997,-0.283622977
0.89586556,1.3893992,0.31691808,0.6832407,-0.49353364,-0.36632262000000004
0.9082552,1.4274737,0.54170936,0.7613176,-0.5192184999999999,-0.21960824
0.46302438,0.90564024,0.09288424,0.27149513,-0.44261585999999997,-0.17861088999999997
0.66374516,1.1373986,0.18172929,0.4925983,-0.4736534400000001,-0.31086901
0.77953744,1.2944938,0.43319255,0.6364177,-0.5149563599999999,-0.20322514999999997
0.8090655,1.2684528,0.21459548,0.60831153,-0.45938729999999994,-0.39371605000000004
0.5763158,1.0517154,0.16669558,0.422069,-0.4753995999999999,-0.25537342
0.21207112,1.0087123,0.50021625,0.44919097,-0.79664118,0.051025280000000006
0.6677309,1.1833267,0.27001098,0.5398844,-0.5155958,-0.26987342000000003
1.0162289,1.3353902,0.2256236,0.6703766,-0.3191613,-0.44475299999999995
0.77804315,1.1818422,0.054715008,0.46756732,-0.40379904999999994,-0.412852312
0.80990446,1.1967323,0.07502535,0.52796257,-0.38682784000000003,-0.45293722000000003
0.8486459,1.1495185,0.031207085,0.47306144,-0.30087260000000016,-0.441854355
0.4269277,0.8997462,0.19414791,0.33958194,-0.47281850000000003,-0.14543403000000002
0.52369815,1.2196581,0.457833,0.5312816,-0.69595995,-0.07344860000000003
0.4145136,0.8545146,0.13747352,0.29262474,-0.44000100000000003,-0.15515122
1.1056365,1.6850172,0.7584907,0.95213723,-0.5793807000000002,-0.19364652999999998
0.5914122,1.2620687,0.64596117,0.6347876,-0.6706564999999999,0.011173569999999966
0.7536379,1.3660998,0.54736835,0.6992516,-0.6124619,-0.15188325000000003
1.4701606,1.665896,0.36166453,0.95133424,-0.1957354,-0.58966971
0.9680526,1.329857,0.18813993,0.6618687,-0.3618044,-0.47372876999999997
0.89478797,1.1163719,0.2444137,0.48579764,-0.2215839300000001,-0.24138393999999996
0.99084085,1.4741005,0.42168885,0.79558265,-0.48325965000000004,-0.37389379999999994
0.8942328,1.2596205,0.057183534,0.4899085,-0.3653877,-0.43272496600000004
0.46809202,0.83258677,-0.07945849,0.20162445,-0.36449475000000003,-0.28108294
0.31392038,0.7761347,0.19327155,0.26229307,-0.46221431999999996,-0.06902152000000003
0.9833219,1.4732796,0.48039383,0.8076562,-0.48995769999999994,-0.32726237
0.8832602,1.2903568,0.16215305,0.62045866,-0.40709660000000003,-0.45830561000000003
1.0525222,1.7610046,1.1684108,1.0489138,-0.7084823999999998,0.11949699999999996
0.9242493,1.3715585,0.2791524,0.702482,-0.44730919999999985,-0.42332960000000003
0.7121708,1.5967395,1.1579351,0.9079504,-0.8845687,0.24998469999999995
1.0539079,1.3038317,0.32626307,0.6448278,-0.24992379999999992,-0.31856472999999996
0.8498434,1.3171057,0.26488388,0.65742785,-0.4672622999999999,-0.39254397
0.71316403,1.1325295,0.096526116,0.46457937,-0.41936547,-0.368053254
0.3721981,0.6448112,-0.1357369,0.01185745,-0.27261310000000005,-0.14759434999999999
0.47816175,0.7772972,0.0106217265,0.10839254,-0.29913545,-0.0977708135
0.4076355,0.70847034,-0.08141823,0.043756723,-0.30083484,-0.12517495299999998
0.98485184,1.4465462,0.33550733,0.7480883,-0.46169435999999997,-0.41258097000000005
0.8973838,1.3383327,0.25601453,0.6515729,-0.4409489000000001,-0.39555837
0.77120185,1.3170897,0.32748127,0.6334757,-0.54588785,-0.30599443
0.68881875,1.2328657,0.48179662,0.58713335,-0.54404695,-0.10533672999999999
1.0869075,1.4353325,0.2159782,0.700208,-0.348425,-0.48422980000000004
0.39591056,0.8843334,0.16282699,0.28725109,-0.48842284,-0.12442409999999998
0.8965047,1.280483,0.118229374,0.5897547,-0.3839783,-0.47152532599999997
0.72368413,1.0953361,0.021982044,0.4380086,-0.37165196999999994,-0.41602655600000005
0.51255053,0.71879077,-0.027418733,0.06939983,-0.20624024000000007,-0.096818563
0.5557072,0.97714126,0.019742817,0.31761083,-0.42143406000000005,-0.297868013
0.35265929,0.58901536,-0.03932582,-0.05385512,-0.23635606999999997,0.014529300000000002
0.8818861,1.2846402,0.13778174,0.6097856,-0.4027540999999999,-0.47200386000000005
0.718766,1.0133687,-0.009767786,0.34774694,-0.2946027,-0.357514726
0.28469592,0.34227073,-0.08750002,-0.22287405,-0.05757481000000003,0.13537402999999998
0.9867877,1.3443624,0.09515671,0.57995164,-0.3575747,-0.48479492999999996
0.6868308,1.0195922,0.028202921,0.3433102,-0.3327614,-0.315107279
0.8658447,1.1750073,0.1648909,0.5087776,-0.30916260000000007,-0.34388670000000005
0.66679245,0.99483943,0.119261585,0.34244505,-0.32804698,-0.22318346499999997
0.6631899,1.1721711,0.33965665,0.54347813,-0.5089811999999999,-0.20382148
0.83099836,1.3003285,0.25631076,0.64192516,-0.46933013999999995,-0.38561439999999997
0.6584472,1.0318427,-0.02251406,0.37843463,-0.3733954999999999,-0.40094869
0.5867318,1.1265907,0.20402177,0.43574646,-0.5398588999999999,-0.23172469
0.39042026,0.78954643,0.071581796,0.22746742,-0.39912617,-0.155885624
0.3886214,0.71090025,-0.030577227,0.042504907,-0.32227885,-0.07308213399999999
0.8332773,1.2011511,0.087861404,0.5376886,-0.3678737999999999,-0.449827196
0.48920572,0.77543247,-0.01413095,0.10701007,-0.28622675000000003,-0.12114102
0.444004,0.68672264,-0.049621105,0.03738004,-0.24271864000000004,-0.087001145
0.93290776,1.6068484,0.9909129,0.9276991,-0.6739406400000001,0.06321379999999999
1.0088769,1.574988,0.79512036,0.9009954,-0.5661111000000001,-0.10587504000000003
0.8879367,1.3861986,0.40335986,0.7287556,-0.4982618999999999,-0.32539573999999993
